#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [1. 1.]
#! SET kt 1.0
95200 2916 474838 2864 477162
95300 2917 475328 2865 477672
95400 2918 475927 2867 478073
95500 2920 476508 2870 478492
95600 2923 477071 2870 478929
95700 2923 477688 2871 479312
95800 2927 478218 2872 479782
95900 2927 478605 2874 480395
96000 2929 479085 2877 480915
96100 2932 479532 2885 481468
96200 2933 479937 2886 482063
96300 2934 480524 2888 482476
96400 2939 481109 2892 482891
96500 2941 481739 2895 483261
96600 2947 482261 2898 483739
96700 2948 482789 2898 484211
96800 2950 483401 2899 484599
96900 2950 484033 2900 484967
97000 2954 484587 2901 485413
97100 2959 485003 2902 485997
97200 2963 485462 2904 486538
97300 2967 486037 2906 486963
97400 2969 486416 2906 487584
97500 2971 486792 2907 488208
97600 2975 487247 2908 488753
97700 2977 487737 2909 489263
97800 2979 488208 2909 489792
97900 2980 488660 2911 490340
98000 2982 489151 2916 490849
98100 2983 489551 2917 491449
98200 2984 490064 2923 491936
98300 2985 490506 2924 492494
98400 2989 490921 2930 493079
98500 2990 491432 2931 493568
98600 2994 491802 2934 494198
98700 2995 492147 2938 494853
98800 2997 492552 2944 495448
98900 3001 493063 2945 495937
99000 3005 493562 2950 496438
99100 3005 494020 2959 496980
99200 3011 494593 2963 497407
99300 3016 495142 2966 497858
99400 3016 495689 2966 498311
99500 3017 496341 2966 498659
99600 3022 496923 2970 499077
99700 3028 497514 2973 499486
99800 3029 498140 2978 499860
99900 3034 498748 2979 500252
100000 3038 499359 2982 500641
100100 3038 499987 2984 501013
100200 3039 500445 2988 501555
100300 3042 500793 2988 502207
100400 3044 501235 2994 502765
100500 3050 501577 2996 503423
100600 3052 502020 3005 503980
100700 3053 502502 3005 504498
100800 3055 502828 3010 505172
100900 3057 503215 3016 505785
101000 3060 503646 3021 506354
101100 3067 504115 3024 506885
101200 3067 504622 3031 507378
101300 3068 505125 3032 507875
101400 3069 505675 3034 508325
101500 3070 506189 3036 508811
101600 3075 506660 3039 509340
101700 3077 507200 3039 509800
101800 3078 507701 3041 510299
101900 3080 508194 3041 510806
102000 3083 508718 3041 511282
102100 3087 509191 3044 511809
102200 3088 509748 3045 512252
102300 3092 510212 3047 512788
102400 3093 510714 3051 513286
102500 3096 511231 3053 513769
102600 3100 511606 3055 514394
102700 3102 512025 3056 514975
102800 3105 512501 3057 515499
102900 3107 513000 3063 516000
103000 3114 513495 3065 516505
103100 3116 513925 3066 517075
103200 3118 514422 3068 517578
103300 3119 514913 3070 518087
103400 3119 515476 3070 518524
103500 3119 515986 3072 519014
103600 3122 516476 3075 519524
103700 3123 516990 3076 520010
103800 3126 517401 3080 520599
103900 3128 517826 3082 521174
104000 3130 518266 3082 521734
104100 3132 518812 3082 522188
104200 3133 519319 3083 522681
104300 3134 519801 3084 523199
104400 3136 520332 3084 523668
104500 3138 520799 3084 524201
104600 3141 521207 3086 524793
104700 3144 521742 3091 525258
104800 3146 522303 3092 525697
104900 3148 522847 3093 526153
105000 3152 523308 3093 526692
105100 3155 523849 3096 527151
105200 3156 524242 3097 527758
105300 3157 524599 3099 528401
105400 3157 525123 3101 528877
105500 3159 525656 3101 529344
105600 3159 526141 3103 529859
105700 3160 526661 3108 530339
105800 3162 527074 3109 530926
105900 3163 527496 3111 531504
106000 3164 527954 3113 532046
106100 3165 528388 3114 532612
106200 3168 528830 3117 533170
106300 3169 529428 3118 533572
106400 3173 529961 3119 534039
106500 3175 530514 3119 534486
106600 3176 531126 3120 534874
106700 3178 531629 3122 535371
106800 3179 532108 3126 535892
106900 3180 532502 3127 536498
107000 3184 532929 3129 537071
107100 3185 533420 3132 537580
107200 3191 533908 3134 538092
107300 3193 534294 3138 538706
107400 3193 534641 3139 539359
107500 3198 535051 3141 539949
107600 3199 535581 3142 540419
107700 3200 535935 3142 541065
107800 3201 536443 3147 541557
107900 3201 536880 3149 542120
108000 3203 537291 3151 542709
108100 3206 537667 3155 543333
108200 3210 538272 3158 543728
108300 3214 538844 3165 544156
108400 3219 539308 3169 544692
108500 3221 539772 3169 545228
108600 3225 540445 3170 545555
108700 3228 540961 3172 546039
108800 3228 541531 3174 546469
108900 3229 541988 3180 547012
109000 3232 542499 3180 547501
109100 3236 542990 3182 548010
109200 3239 543419 3184 548581
109300 3240 543909 3185 549091
109400 3242 544457 3187 549543
109500 3243 545000 3188 550000
109600 3244 545376 3191 550624
109700 3247 545774 3194 551226
109800 3249 546331 3194 551669
109900 3253 546803 3195 552197
110000 3253 547306 3196 552694
110100 3255 547728 3198 553272
110200 3257 548158 3202 553842
110300 3259 548655 3205 554345
110400 3262 549070 3208 554930
110500 3265 549578 3211 555422
110600 3267 550126 3211 555874
110700 3268 550590 3213 556410
110800 3271 551101 3216 556899
110900 3275 551556 3219 557444
111000 3279 551962 3222 558038
111100 3281 552382 3224 558618
111200 3284 552994 3230 559006
111300 3285 553377 3232 559623
111400 3285 553859 3238 560141
111500 3286 554351 3241 560649
111600 3288 554884 3242 561116
111700 3296 555412 3246 561588
111800 3299 555899 3247 562101
111900 3301 556470 3251 562530
112000 3303 557047 3252 562953
112100 3307 557590 3254 563410
112200 3307 558080 3255 563920
112300 3308 558566 3258 564434
112400 3309 559067 3259 564933
112500 3309 559535 3260 565465
112600 3311 559875 3261 566125
112700 3312 560403 3269 566597
112800 3316 560978 3270 567022
112900 3318 561542 3271 567458
113000 3319 562053 3274 567947
113100 3322 562606 3275 568394
113200 3324 563129 3277 568871
113300 3326 563633 3280 569367
113400 3330 564111 3280 569889
113500 3334 564528 3286 570472
113600 3334 564846 3286 571154
113700 3334 565291 3289 571709
113800 3334 565865 3289 572135
113900 3336 566315 3292 572685
114000 3338 566831 3294 573169
114100 3342 567238 3297 573762
114200 3342 567839 3298 574161
114300 3344 568346 3300 574654
114400 3349 568867 3305 575133
114500 3350 569411 3307 575589
114600 3354 569886 3309 576114
114700 3355 570318 3309 576682
114800 3356 570868 3309 577132
114900 3360 571469 3311 577531
115000 3364 571913 3312 578087
115100 3365 572391 3316 578609
115200 3369 572839 3317 579161
115300 3372 573342 3325 579658
115400 3373 573853 3327 580147
115500 3375 574432 3329 580568
115600 3377 574982 3329 581018
115700 3378 575473 3330 581527
115800 3380 575818 3331 582182
115900 3381 576295 3338 582705
116000 3382 576902 3340 583098
116100 3384 577457 3341 583543
116200 3386 577924 3344 584076
116300 3388 578476 3347 584524
116400 3392 578983 3349 585017
116500 3392 579500 3349 585500
116600 3396 580022 3351 585978
116700 3401 580508 3351 586492
116800 3406 580982 3353 587018
116900 3407 581496 3358 587504
117000 3408 582126 3358 587874
117100 3411 582655 3359 588345
117200 3413 583179 3360 588821
117300 3415 583667 3361 589333
117400 3420 584191 3362 589809
117500 3424 584760 3364 590240
117600 3427 585252 3369 590748
117700 3430 585791 3370 591209
117800 3435 586135 3373 591865
117900 3443 586535 3379 592465
118000 3446 587051 3383 592949
118100 3449 587492 3386 593508
118200 3450 587979 3388 594021
118300 3453 588459 3389 594541
118400 3455 589080 3392 594920
118500 3458 589631 3399 595369
118600 3463 590109 3401 595891
118700 3464 590587 3405 596413
118800 3469 591150 3409 596850
118900 3475 591715 3412 597285
119000 3476 592182 3415 597818
119100 3479 592576 3419 598424
119200 3482 592920 3422 599080
119300 3483 593341 3427 599659
119400 3483 593763 3430 600237
119500 3486 594235 3438 600765
119600 3489 594847 3440 601153
119700 3493 595300 3441 601700
119800 3497 595762 3445 602238
119900 3499 596153 3449 602847
120000 3500 596680 3450 603320
120100 3500 597121 3451 603879
120200 3506 597553 3453 604447
120300 3506 597968 3453 605032
120400 3506 598355 3453 605645
120500 3508 598805 3453 606195
120600 3509 599276 3457 606724
120700 3511 599728 3463 607272
120800 3511 600335 3469 607665
120900 3517 600901 3475 608099
121000 3518 601512 3478 608488
121100 3523 602115 3480 608885
121200 3525 602667 3481 609333
121300 3526 603136 3482 609864
121400 3526 603621 3483 610379
121500 3528 604092 3485 610908
121600 3530 604581 3486 611419
121700 3530 605012 3486 611988
121800 3533 605557 3489 612443
121900 3536 606065 3491 612935
122000 3542 606482 3493 613518
122100 3545 606935 3502 614065
122200 3548 607430 3505 614570
122300 3548 607921 3509 615079
122400 3551 608372 3511 615628
122500 3553 608894 3515 616106
122600 3556 609366 3517 616634
122700 3558 609847 3518 617153
122800 3559 610336 3522 617664
122900 3564 610924 3525 618076
123000 3570 611504 3532 618496
123100 3574 611943 3535 619057
123200 3579 612488 3536 619512
123300 3581 613033 3538 619967
123400 3585 613601 3540 620399
123500 3586 614106 3544 620894
123600 3591 614641 3547 621359
123700 3593 615219 3551 621781
123800 3593 615680 3555 622320
123900 3594 616260 3556 622740
124000 3597 616937 3557 623063
124100 3599 617541 3563 623459
124200 3605 617983 3565 624017
124300 3608 618480 3567 624520
124400 3609 618919 3568 625081
124500 3613 619483 3572 625517
124600 3613 619972 3577 626028
124700 3614 620461 3580 626539
124800 3618 621010 3582 626990
124900 3619 621563 3587 627437
125000 3619 622057 3593 627943
125100 3625 622650 3597 628350
125200 3626 623236 3597 628764
125300 3631 623784 3602 629216
125400 3636 624252 3608 629748
125500 3637 624629 3611 630371
125600 3637 625079 3618 630921
125700 3639 625449 3620 631551
125800 3643 625825 3625 632175
125900 3645 626363 3628 632637
126000 3647 626849 3630 633151
126100 3648 627297 3633 633703
126200 3651 627716 3635 634284
126300 3651 628181 3635 634819
126400 3652 628707 3639 635293
126500 3657 629295 3642 635705
126600 3657 629813 3644 636187
126700 3659 630305 3644 636695
126800 3660 630787 3646 637213
126900 3664 631231 3649 637769
127000 3668 631872 3653 638128
127100 3670 632434 3654 638566
127200 3671 632966 3655 639034
127300 3674 633534 3657 639466
127400 3674 634061 3658 639939
127500 3676 634712 3659 640288
127600 3680 635208 3663 640792
127700 3681 635644 3665 641356
127800 3683 636116 3668 641884
127900 3689 636640 3668 642360
128000 3692 637160 3672 642840
128100 3694 637706 3672 643294
128200 3700 638186 3678 643814
128300 3701 638712 3682 644288
128400 3703 639335 3684 644665
128500 3703 639922 3688 645078
128600 3704 640386 3689 645614
128700 3704 641011 3689 645989
128800 3706 641602 3695 646398
128900 3707 642090 3698 646910
129000 3713 642718 3701 647282
129100 3718 643409 3702 647591
129200 3725 644106 3704 647894
129300 3730 644741 3705 648259
129400 3733 645305 3712 648695
129500 3736 645765 3714 649235
129600 3739 646116 3718 649884
129700 3740 646445 3720 650555
129800 3742 646928 3721 651072
129900 3743 647418 3727 651582
130000 3748 647809 3727 652191
130100 3750 648260 3729 652740
130200 3752 648831 3734 653169
130300 3756 649427 3737 653573
130400 3757 649978 3740 654022
130500 3759 650439 3742 654561
130600 3760 651139 3743 654861
130700 3763 651681 3749 655319
130800 3768 652160 3755 655840
130900 3773 652613 3760 656387
131000 3774 653086 3763 656914
131100 3775 653503 3765 657497
131200 3776 654120 3771 657880
131300 3777 654598 3773 658402
131400 3782 655190 3776 658810
131500 3785 655774 3780 659226
131600 3785 656308 3781 659692
131700 3789 656797 3784 660203
131800 3795 657308 3787 660692
131900 3799 657677 3796 661323
132000 3800 658033 3799 661967
132100 3802 658556 3799 662444
132200 3805 659070 3805 662930
132300 3806 659615 3809 663385
132400 3807 660131 3810 663869
132500 3808 660656 3812 664344
132600 3809 661250 3812 664750
132700 3812 661782 3814 665218
132800 3816 662313 3816 665687
132900 3817 662900 3821 666100
133000 3821 663389 3822 666611
133100 3823 663862 3827 667138
133200 3827 664324 3828 667676
133300 3828 664849 3834 668151
133400 3832 665238 3836 668762
133500 3834 665631 3839 669369
133600 3835 666357 3842 669643
133700 3837 666833 3843 670167
133800 3838 667409 3843 670591
133900 3839 667913 3854 671087
134000 3845 668488 3856 671512
134100 3845 668987 3856 672013
134200 3846 669331 3858 672669
134300 3848 669718 3862 673282
134400 3850 670134 3864 673866
134500 3855 670704 3869 674296
134600 3860 671287 3873 674713
134700 3864 671808 3874 675192
134800 3868 672481 3880 675519
134900 3870 673018 3883 675982
135000 3874 673570 3887 676430
135100 3874 674035 3887 676965
135200 3875 674634 3890 677366
135300 3876 675114 3892 677886
135400 3880 675623 3897 678377
135500 3883 676107 3899 678893
135600 3888 676658 3900 679342
135700 3888 677065 3900 679935
135800 3891 677490 3901 680510
135900 3894 677997 3903 681003
136000 3897 678492 3909 681508
136100 3902 678996 3912 682004
136200 3905 679452 3912 682548
136300 3907 680044 3914 682956
136400 3910 680412 3915 683588
136500 3911 681014 3915 683986
136600 3913 681554 3916 684446
136700 3916 682111 3920 684889
136800 3919 682393 3923 685607
136900 3920 682875 3924 686125
137000 3922 683271 3927 686729
137100 3925 683769 3929 687231
137200 3927 684370 3935 687630
137300 3930 684910 3936 688090
137400 3930 685438 3936 688562
137500 3933 685970 3938 689030
137600 3937 686479 3941 689521
137700 3941 686993 3944 690007
137800 3943 687363 3945 690637
137900 3944 687866 3946 691134
138000 3946 688246 3946 691754
138100 3949 688647 3948 692353
138200 3952 689153 3948 692847
138300 3954 689652 3949 693348
138400 3955 690104 3951 693896
138500 3960 690614 3952 694386
138600 3962 691057 3953 694943
138700 3964 691517 3954 695483
138800 3967 692106 3958 695894
138900 3969 692726 3964 696274
139000 3975 693178 3967 696822
139100 3976 693743 3971 697257
139200 3981 694259 3973 697741
139300 3984 694798 3973 698202
139400 3990 695332 3974 698668
139500 3991 695811 3974 699189
139600 3992 696393 3978 699607
139700 3996 696775 3982 700225
139800 3997 697211 3985 700789
139900 4000 697570 3987 701430
140000 4003 698137 3989 701863
140100 4006 698656 3992 702344
140200 4006 699174 3992 702826
140300 4008 699718 3993 703282
140400 4010 700170 3996 703830
140500 4011 700663 4000 704337
140600 4013 701125 4002 704875
140700 4013 701602 4004 705398
140800 4017 702091 4006 705909
140900 4021 702552 4008 706448
141000 4022 702977 4008 707023
141100 4027 703485 4009 707515
141200 4030 703961 4012 708039
141300 4032 704407 4013 708593
141400 4034 705041 4014 708959
141500 4034 705548 4014 709452
141600 4035 705979 4014 710021
141700 4037 706474 4015 710526
141800 4040 706880 4017 711120
141900 4040 707406 4018 711594
142000 4042 707989 4022 712011
142100 4046 708488 4027 712512
142200 4052 709147 4031 712853
142300 4054 709580 4032 713420
142400 4058 710145 4035 713855
142500 4064 710761 4039 714239
142600 4067 711349 4042 714651
142700 4067 711854 4044 715146
142800 4068 712442 4045 715558
142900 4070 713027 4047 715973
143000 4075 713659 4048 716341
143100 4081 714291 4056 716709
143200 4085 714795 4057 717205
143300 4085 715222 4058 717778
143400 4086 715604 4059 718396
143500 4087 716095 4059 718905
143600 4091 716588 4060 719412
143700 4094 717166 4061 719834
143800 4105 717728 4063 720272
143900 4105 718266 4067 720734
144000 4107 718611 4070 721389
144100 4110 718916 4074 722084
144200 4112 719365 4076 722635
144300 4113 719868 4077 723132
144400 4115 720425 4079 723575
144500 4117 720922 4081 724078
144600 4117 721645 4083 724355
144700 4118 722174 4086 724826
144800 4121 722711 4088 725289
144900 4125 723225 4092 725775
145000 4125 723869 4098 726131
145100 4128 724519 4100 726481
145200 4130 725044 4103 726956
145300 4135 725541 4107 727459
145400 4136 725957 4108 728043
145500 4136 726461 4108 728539
145600 4142 727042 4111 728958
145700 4148 727645 4115 729355
145800 4149 728149 4115 729851
145900 4151 728577 4122 730423
146000 4153 729050 4125 730950
146100 4154 729567 4125 731433
146200 4159 730144 4131 731856
146300 4164 730621 4137 732379
146400 4166 731198 4139 732802
146500 4171 731698 4142 733302
146600 4171 732266 4145 733734
146700 4176 732929 4152 734071
146800 4177 733345 4153 734655
146900 4179 733839 4155 735161
147000 4179 734288 4158 735712
147100 4180 734726 4161 736274
147200 4183 735131 4163 736869
147300 4184 735529 4170 737471
147400 4184 735975 4171 738025
147500 4185 736499 4174 738501
147600 4185 737148 4174 738852
147700 4188 737767 4175 739233
147800 4190 738293 4179 739707
147900 4191 738959 4182 740041
148000 4195 739433 4186 740567
148100 4199 740028 4190 740972
148200 4201 740568 4190 741432
148300 4209 741179 4195 741821
148400 4213 741802 4202 742198
148500 4217 742333 4204 742667
148600 4224 742923 4204 743077
148700 4224 743299 4206 743701
148800 4226 743828 4209 744172
148900 4226 744253 4210 744747
149000 4229 744695 4211 745305
149100 4229 745130 4214 745870
149200 4230 745624 4219 746376
149300 4235 746048 4224 746952
149400 4236 746640 4228 747360
149500 4237 747212 4230 747788
149600 4241 747626 4232 748374
149700 4244 748078 4238 748922
149800 4245 748521 4240 749479
149900 4247 749050 4241 749950
150000 4251 749478 4243 750522
150100 4251 750017 4244 750983
150200 4254 750600 4247 751400
150300 4258 751100 4250 751900
150400 4258 751683 4252 752317
150500 4259 752190 4253 752810
150600 4260 752707 4255 753293
150700 4263 753367 4259 753633
150800 4264 753776 4263 754224
150900 4267 754307 4263 754693
151000 4270 754802 4267 755198
151100 4272 755275 4267 755725
151200 4273 755752 4271 756248
151300 4278 756198 4273 756802
151400 4280 756616 4276 757384
151500 4283 757190 4278 757810
151600 4286 757776 4280 758224
151700 4291 758187 4282 758813
151800 4292 758670 4285 759330
151900 4293 758993 4289 760007
152000 4299 759385 4292 760615
152100 4308 759941 4300 761059
152200 4312 760508 4302 761492
152300 4313 761048 4306 761952
152400 4316 761582 4309 762418
152500 4319 762165 4315 762835
152600 4321 762632 4322 763368
152700 4323 763077 4325 763923
152800 4326 763601 4329 764399
152900 4328 764002 4333 764998
153000 4329 764557 4337 765443
153100 4332 764956 4340 766044
153200 4335 765341 4343 766659
153300 4339 765785 4346 767215
153400 4341 766237 4346 767763
153500 4341 766890 4347 768110
153600 4342 767491 4351 768509
153700 4343 767980 4358 769020
153800 4346 768533 4360 769467
153900 4351 768880 4363 770120
154000 4355 769398 4363 770602
154100 4358 769795 4364 771205
154200 4359 770234 4364 771766
154300 4360 770821 4365 772179
154400 4361 771306 4366 772694
154500 4368 771850 4370 773150
154600 4368 772393 4373 773607
154700 4374 772882 4376 774118
154800 4374 773329 4377 774671
154900 4375 773765 4377 775235
155000 4377 774321 4381 775679
155100 4379 774955 4384 776045
155200 4389 775540 4391 776460
155300 4393 776181 4395 776819
155400 4393 776788 4397 777212
155500 4393 777422 4399 777578
155600 4401 777983 4403 778017
155700 4407 778508 4405 778492
155800 4409 778998 4407 779002
155900 4412 779327 4408 779673
156000 4414 779683 4413 780317
156100 4416 780288 4414 780712
156200 4422 780903 4417 781097
156300 4425 781488 4417 781512
156400 4427 782002 4418 781998
156500 4428 782604 4422 782396
156600 4429 783069 4424 782931
156700 4432 783496 4427 783504
156800 4435 784056 4428 783944
156900 4438 784590 4431 784410
157000 4440 784932 4431 785068
157100 4442 785389 4433 785611
157200 4447 785863 4434 786137
157300 4453 786228 4434 786772
157400 4456 786829 4436 787171
157500 4461 787339 4438 787661
157600 4464 787692 4441 788308
157700 4468 788283 4442 788717
157800 4471 788774 4445 789226
157900 4475 789373 4446 789627
158000 4476 789963 4447 790037
158100 4478 790616 4451 790384
158200 4482 791223 4452 790777
158300 4487 791715 4454 791285
158400 4490 792245 4458 791755
158500 4493 792784 4465 792216
158600 4497 793240 4466 792760
158700 4499 793568 4470 793432
158800 4501 794027 4470 793973
158900 4503 794571 4475 794429
159000 4506 795076 4481 794924
159100 4508 795556 4482 795444
159200 4510 796034 4483 795966
159300 4512 796575 4486 796425
159400 4513 796888 4489 797112
159500 4513 797429 4490 797571
159600 4520 797950 4492 798050
159700 4523 798424 4493 798576
159800 4523 799015 4500 798985
159900 4524 799587 4503 799413
160000 4525 800080 4505 799920
160100 4526 800585 4508 800415
160200 4528 801145 4508 800855
160300 4529 801798 4508 801202
160400 4532 802222 4509 801778
160500 4533 802517 4510 802483
160600 4536 802896 4510 803104
160700 4540 803445 4512 803555
160800 4547 803996 4518 804004
160900 4547 804639 4521 804361
161000 4548 805124 4521 804876
161100 4554 805591 4528 805409
161200 4555 806028 4528 805972
161300 4557 806567 4531 806433
161400 4560 807087 4535 806913
161500 4560 807606 4540 807394
161600 4564 808026 4541 807974
161700 4567 808475 4543 808525
161800 4570 809016 4544 808984
161900 4571 809517 4551 809483
162000 4574 810068 4553 809932
162100 4578 810568 4557 810432
162200 4581 811058 4560 810942
162300 4584 811575 4564 811425
162400 4584 812140 4566 811860
162500 4586 812616 4568 812384
162600 4590 813076 4572 812924
162700 4590 813615 4573 813385
162800 4591 814213 4576 813787
162900 4593 814766 4576 814234
163000 4596 815427 4576 814573
163100 4596 815933 4577 815067
163200 4601 816443 4578 815557
163300 4602 816874 4581 816126
163400 4602 817355 4582 816645
163500 4603 817844 4586 817156
163600 4604 818256 4586 817744
163700 4604 818610 4589 818390
163800 4606 819197 4592 818803
163900 4607 819720 4594 819280
164000 4610 820240 4594 819760
164100 4610 820705 4597 820295
164200 4611 821159 4598 820841
164300 4613 821750 4599 821250
164400 4614 822310 4600 821690
164500 4614 822714 4600 822286
164600 4614 823272 4602 822728
164700 4617 823737 4605 823263
164800 4619 824185 4608 823815
164900 4620 824650 4610 824350
165000 4622 825284 4612 824716
165100 4626 825792 4615 825208
165200 4628 826361 4616 825639
165300 4632 826838 4617 826162
165400 4635 827413 4617 826587
165500 4639 827884 4622 827116
165600 4643 828316 4627 827684
165700 4647 828889 4630 828111
165800 4647 829414 4636 828586
165900 4648 829976 4638 829024
166000 4650 830496 4643 829504
166100 4652 831030 4644 829970
166200 4655 831538 4645 830462
166300 4657 831988 4646 831012
166400 4663 832440 4648 831560
166500 4664 833034 4649 831966
166600 4667 833583 4656 832417
166700 4675 834108 4657 832892
166800 4677 834582 4661 833418
166900 4679 835112 4662 833888
167000 4682 835624 4665 834376
167100 4684 836067 4667 834933
167200 4687 836592 4671 835408
167300 4688 837093 4672 835907
167400 4689 837696 4672 836304
167500 4691 838388 4674 836612
167600 4691 838876 4675 837124
167700 4695 839331 4679 837669
167800 4700 839800 4684 838200
167900 4703 840241 4686 838759
168000 4706 840649 4692 839351
168100 4713 841031 4695 839969
168200 4718 841635 4702 840365
168300 4721 842228 4704 840772
168400 4725 842806 4709 841194
168500 4728 843381 4714 841619
168600 4732 843931 4716 842069
168700 4735 844483 4720 842517
168800 4737 844981 4722 843019
168900 4740 845522 4726 843478
169000 4741 846087 4727 843913
169100 4741 846616 4729 844384
169200 4741 847150 4731 844850
169300 4741 847722 4733 845278
169400 4743 848309 4735 845691
169500 4744 848763 4736 846237
169600 4747 849294 4738 846706
169700 4748 849798 4739 847202
169800 4750 850357 4742 847643
169900 4755 850885 4744 848115
170000 4757 851478 4747 848522
170100 4759 851924 4750 849076
170200 4761 852456 4751 849544
170300 4763 852950 4754 850050
170400 4766 853451 4757 850549
170500 4766 853976 4757 851024
170600 4767 854540 4760 851460
170700 4771 855121 4766 851879
170800 4774 855685 4772 852315
170900 4777 856127 4774 852873
171000 4778 856583 4776 853417
171100 4785 857015 4780 853985
171200 4788 857401 4781 854599
171300 4791 857861 4783 855139
171400 4791 858454 4783 855546
171500 4795 858938 4790 856062
171600 4797 859417 4791 856583
171700 4798 859907 4794 857093
171800 4799 860303 4797 857697
171900 4801 860713 4798 858287
172000 4804 861147 4803 858853
172100 4806 861716 4803 859284
172200 4806 862325 4804 859675
172300 4809 862697 4807 860303
172400 4817 863064 4810 860936
172500 4819 863421 4810 861579
172600 4822 863908 4813 862092
172700 4825 864473 4814 862527
172800 4826 864997 4816 863003
172900 4826 865388 4819 863612
173000 4827 865913 4820 864087
173100 4828 866478 4820 864522
173200 4833 866928 4823 865072
173300 4834 867467 4825 865533
173400 4837 867990 4827 866010
173500 4840 868592 4831 866408
173600 4842 869168 4832 866832
173700 4846 869689 4836 867311
173800 4848 870219 4841 867781
173900 4851 870753 4842 868247
174000 4853 871373 4846 868627
174100 4856 871875 4846 869125
174200 4859 872332 4850 869668
174300 4861 872750 4850 870250
174400 4863 873210 4853 870790
174500 4864 873644 4855 871356
174600 4865 874128 4857 871872
174700 4869 874668 4859 872332
174800 4871 875095 4864 872905
174900 4872 875540 4865 873460
175000 4874 875973 4865 874027
175100 4876 876616 4867 874384
175200 4878 877277 4870 874723
175300 4884 877792 4872 875208
175400 4886 878291 4874 875709
175500 4888 878795 4876 876205
175600 4888 879415 4878 876585
175700 4890 880097 4881 876903
175800 4891 880696 4882 877304
175900 4893 881169 4883 877831
176000 4894 881648 4885 878352
176100 4896 882017 4887 878983
176200 4901 882660 4889 879340
176300 4902 883183 4891 879817
176400 4905 883688 4892 880312
176500 4906 884191 4895 880809
176600 4911 884676 4896 881324
176700 4913 885137 4898 881863
176800 4915 885516 4900 882484
176900 4918 886105 4902 882895
177000 4920 886657 4904 883343
177100 4922 887290 4906 883710
177200 4924 887834 4906 884166
177300 4926 888409 4907 884591
177400 4926 888900 4912 885100
177500 4926 889302 4913 885698
177600 4927 889774 4914 886226
177700 4928 890296 4916 886704
177800 4931 890846 4921 887154
177900 4935 891212 4921 887788
178000 4936 891767 4921 888233
178100 4936 892466 4923 888534
178200 4938 893051 4924 888949
178300 4938 893633 4925 889367
178400 4941 894255 4931 889745
178500 4945 894726 4934 890274
178600 4946 895215 4936 890785
178700 4950 895686 4941 891314
178800 4953 896115 4948 891885
178900 4956 896663 4948 892337
179000 4956 897129 4949 892871
179100 4957 897580 4951 893420
179200 4960 898131 4951 893869
179300 4963 898664 4952 894336
179400 4963 899250 4954 894750
179500 4963 899786 4956 895214
179600 4965 900236 4959 895764
179700 4967 900738 4961 896262
179800 4968 901226 4963 896774
179900 4968 901655 4964 897345
180000 4970 902032 4968 897968
180100 4973 902659 4970 898341
180200 4977 903327 4977 898673
180300 4977 903809 4978 899191
180400 4981 904297 4982 899703
180500 4981 904871 4986 900129
180600 4982 905362 4987 900638
180700 4982 905971 4989 901029
180800 4984 906551 4996 901449
180900 4990 907000 5002 902000
181000 4997 907415 5003 902585
181100 4998 907873 5004 903127
181200 5003 908451 5007 903549
181300 5007 908913 5008 904087
181400 5010 909410 5011 904590
181500 5012 909841 5013 905159
181600 5014 910211 5016 905789
181700 5014 910721 5016 906279
181800 5016 911194 5017 906806
181900 5016 911651 5018 907349
182000 5020 912049 5025 907951
182100 5023 912527 5029 908473
182200 5029 912985 5033 909015
182300 5031 913492 5033 909508
182400 5035 913988 5035 910012
182500 5039 914540 5035 910460
182600 5043 915101 5037 910899
182700 5045 915722 5038 911278
182800 5046 916129 5040 911871
182900 5048 916576 5042 912424
183000 5050 917051 5044 912949
183100 5050 917466 5044 913534
183200 5053 917931 5047 914069
183300 5060 918349 5050 914651
183400 5063 918923 5050 915077
183500 5066 919428 5057 915572
183600 5068 919869 5059 916131
183700 5072 920308 5060 916692
183800 5073 920734 5062 917266
183900 5075 921276 5065 917724
184000 5077 921675 5068 918325
184100 5077 922103 5070 918897
184200 5079 922619 5073 919381
184300 5081 923119 5074 919881
184400 5082 923540 5076 920460
184500 5086 923978 5081 921022
184600 5089 924460 5086 921540
184700 5094 924935 5089 922065
184800 5095 925386 5092 922614
184900 5100 925894 5092 923106
185000 5101 926381 5093 923619
185100 5102 926886 5094 924114
185200 5105 927371 5098 924629
185300 5111 927754 5102 925246
185400 5115 928226 5106 925774
185500 5117 928648 5111 926352
185600 5119 929087 5112 926913
185700 5122 929616 5114 927384
185800 5127 930044 5117 927956
185900 5129 930464 5118 928536
186000 5131 930945 5119 929055
186100 5133 931465 5123 929535
186200 5137 932041 5123 929959
186300 5139 932578 5125 930422
186400 5142 933082 5128 930918
186500 5145 933625 5129 931375
186600 5146 934094 5130 931906
186700 5147 934705 5132 932295
186800 5147 935247 5133 932753
186900 5147 935738 5134 933262
187000 5154 936199 5135 933801
187100 5155 936694 5137 934306
187200 5157 937089 5141 934911
187300 5162 937588 5145 935412
187400 5165 938037 5148 935963
187500 5166 938490 5151 936510
187600 5169 938885 5153 937115
187700 5174 939333 5153 937667
187800 5176 939795 5155 938205
187900 5179 940268 5159 938732
