#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [1. 1.]
#! SET kt 1.0
185300 2657 923316 2786 929684
185400 2657 924028 2787 929972
185500 2657 924355 2787 930645
185600 2658 925017 2788 930983
185700 2658 925513 2788 931487
185800 2659 926018 2789 931982
185900 2661 926596 2791 932404
186000 2662 927149 2791 932851
186100 2664 927613 2793 933387
186200 2664 928114 2793 933886
186300 2665 928607 2794 934393
186400 2667 929009 2796 934991
186500 2670 929359 2796 935641
186600 2671 929925 2798 936075
186700 2671 930183 2798 936817
186800 2672 930763 2798 937237
186900 2672 931305 2798 937695
187000 2674 931993 2799 938007
187100 2674 932286 2799 938714
187200 2675 932659 2801 939341
187300 2676 933270 2802 939730
187400 2676 933729 2802 940271
187500 2677 934163 2803 940837
187600 2678 934653 2804 941347
187700 2680 935144 2808 941856
187800 2680 935613 2809 942387
187900 2683 936129 2812 942871
188000 2684 936601 2812 943399
188100 2684 937142 2814 943858
188200 2686 937615 2815 944385
188300 2687 938187 2817 944813
188400 2688 938575 2817 945425
188500 2690 938898 2817 946102
188600 2690 939151 2819 946849
188700 2690 939511 2819 947489
188800 2690 940205 2820 947795
188900 2690 940692 2820 948308
189000 2691 940985 2820 949015
189100 2693 941423 2821 949577
189200 2693 941790 2821 950210
189300 2694 942314 2821 950686
189400 2695 942871 2822 951129
189500 2695 943325 2822 951675
189600 2695 943831 2823 952169
189700 2695 944343 2823 952657
189800 2696 944802 2823 953198
189900 2696 945325 2823 953675
190000 2696 945806 2823 954194
190100 2699 946462 2823 954538
190200 2700 947053 2825 954947
190300 2702 947344 2828 955656
190400 2705 947977 2829 956023
190500 2705 948461 2829 956539
190600 2706 949126 2829 956874
190700 2706 949679 2829 957321
190800 2710 950118 2830 957882
190900 2712 950805 2831 958195
191000 2712 951411 2832 958589
191100 2713 951865 2833 959135
191200 2713 952300 2833 959700
191300 2714 952784 2835 960216
191400 2722 953100 2839 960900
191500 2725 953606 2839 961394
191600 2725 954103 2843 961897
191700 2727 954600 2843 962400
191800 2728 954880 2843 963120
191900 2730 955274 2847 963726
192000 2730 955829 2847 964171
192100 2730 956339 2848 964661
192200 2734 956860 2849 965140
192300 2734 957295 2852 965705
192400 2736 957768 2853 966232
192500 2737 958243 2854 966757
192600 2738 958817 2855 967183
192700 2738 959301 2855 967699
192800 2740 959797 2858 968203
192900 2741 960285 2860 968715
193000 2742 960775 2861 969225
193100 2744 961280 2861 969720
193200 2744 961775 2861 970225
193300 2744 962148 2861 970852
193400 2744 962730 2861 971270
193500 2747 963203 2862 971797
193600 2748 963715 2862 972285
193700 2749 964191 2862 972809
193800 2750 964694 2864 973306
193900 2752 965142 2865 973858
194000 2754 965667 2866 974333
194100 2755 966379 2866 974621
194200 2757 966753 2866 975247
194300 2759 967253 2867 975747
194400 2760 967745 2867 976255
194500 2760 968215 2867 976785
194600 2760 968766 2868 977234
194700 2765 969264 2870 977736
194800 2766 969875 2871 978125
194900 2766 970450 2871 978550
195000 2766 970940 2873 979060
195100 2767 971292 2874 979708
195200 2768 971791 2876 980209
195300 2769 972248 2878 980752
195400 2769 972735 2878 981265
195500 2769 973228 2879 981772
195600 2769 973718 2879 982282
195700 2771 974203 2879 982797
195800 2772 974775 2880 983225
195900 2773 975228 2882 983772
196000 2773 975753 2882 984247
196100 2774 976260 2883 984740
196200 2774 976777 2885 985223
196300 2774 977218 2885 985782
196400 2775 977799 2886 986201
196500 2776 978308 2887 986692
196600 2777 978868 2888 987132
196700 2778 979344 2889 987656
196800 2779 979838 2889 988162
196900 2780 980444 2889 988556
197000 2780 980938 2892 989062
197100 2781 981460 2894 989540
197200 2782 982043 2897 989957
197300 2782 982581 2898 990419
197400 2784 983105 2899 990895
197500 2785 983489 2900 991511
197600 2785 984005 2903 991995
197700 2785 984634 2905 992366
197800 2788 985175 2907 992825
197900 2788 985619 2908 993381
198000 2788 986044 2908 993956
198100 2789 986539 2909 994461
198200 2789 987051 2910 994949
198300 2793 987577 2911 995423
198400 2793 988100 2911 995900
198500 2794 988606 2911 996394
198600 2794 989236 2914 996764
198700 2795 989804 2914 997196
198800 2797 990490 2915 997510
198900 2797 991056 2916 997944
199000 2798 991596 2916 998404
199100 2798 992041 2916 998959
199200 2798 992755 2916 999245
199300 2800 993191 2917 999809
199400 2801 993578 2917 1000422
199500 2802 994106 2917 1000894
199600 2805 994507 2920 1001493
199700 2806 995000 2921 1002000
199800 2806 995512 2921 1002488
199900 2809 995775 2923 1003225
200000 2809 996182 2924 1003818
