#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [1. 1.]
#! SET kt 1.0
95400 2572 467447 2604 486553
95500 2576 467954 2607 487046
95600 2577 468390 2607 487610
95700 2578 468889 2608 488111
95800 2579 469320 2609 488680
95900 2581 469868 2611 489132
96000 2582 470366 2612 489634
96100 2585 470806 2615 490194
96200 2588 471288 2616 490712
96300 2590 471683 2617 491317
96400 2593 472155 2620 491845
96500 2597 472582 2625 492418
96600 2600 472929 2629 493071
96700 2604 473446 2629 493554
96800 2605 473844 2631 494156
96900 2608 474289 2631 494711
97000 2608 474777 2634 495223
97100 2610 475111 2636 495889
97200 2611 475649 2637 496351
97300 2613 476249 2640 496751
97400 2613 476738 2641 497262
97500 2613 477386 2641 497614
97600 2613 477801 2645 498199
97700 2616 478290 2648 498710
97800 2618 478815 2649 499185
97900 2621 479393 2651 499607
98000 2626 479902 2654 500098
98100 2630 480412 2657 500588
98200 2630 481003 2659 500997
98300 2632 481580 2660 501420
98400 2637 482137 2663 501863
98500 2640 482689 2666 502311
98600 2641 483159 2669 502841
98700 2644 483573 2670 503427
98800 2648 484062 2673 503938
98900 2653 484531 2674 504469
99000 2657 485039 2675 504961
99100 2662 485722 2680 505278
99200 2666 486392 2681 505608
99300 2667 486890 2683 506110
99400 2670 487485 2685 506515
99500 2673 488061 2689 506939
99600 2675 488499 2690 507501
99700 2678 488996 2693 508004
99800 2681 489495 2694 508505
99900 2683 490006 2698 508994
100000 2685 490603 2702 509397
100100 2690 491154 2708 509846
100200 2690 491583 2710 510417
100300 2692 492136 2711 510864
100400 2695 492677 2714 511323
100500 2703 493287 2718 511713
100600 2705 493552 2720 512448
100700 2706 494014 2722 512986
100800 2708 494531 2723 513469
100900 2712 495010 2724 513990
101000 2713 495492 2726 514508
101100 2715 495969 2726 515031
101200 2717 496435 2727 515565
101300 2719 496994 2730 516006
101400 2719 497495 2732 516505
101500 2721 497891 2734 517109
101600 2724 498383 2734 517617
101700 2726 498876 2736 518124
101800 2727 499347 2739 518653
101900 2728 499931 2742 519069
102000 2728 500477 2744 519523
102100 2728 500972 2749 520028
102200 2730 501286 2753 520714
102300 2730 501682 2758 521318
102400 2733 502172 2764 521828
102500 2741 502563 2765 522437
102600 2743 503027 2768 522973
102700 2745 503492 2769 523508
102800 2747 503976 2769 524024
102900 2748 504440 2770 524560
103000 2752 504859 2774 525141
103100 2758 505203 2779 525797
103200 2760 505765 2782 526235
103300 2761 506339 2785 526661
103400 2764 506868 2787 527132
103500 2764 507357 2788 527643
103600 2767 507870 2788 528130
103700 2769 508381 2791 528619
103800 2770 508811 2793 529189
103900 2772 509190 2793 529810
104000 2772 509636 2794 530364
104100 2772 510237 2796 530763
104200 2773 510751 2797 531249
104300 2775 511202 2798 531798
104400 2778 511626 2800 532374
104500 2782 512113 2802 532887
104600 2783 512543 2803 533457
104700 2784 513064 2805 533936
104800 2787 513633 2805 534367
104900 2789 514112 2805 534888
105000 2792 514698 2806 535302
105100 2792 515173 2809 535827
105200 2795 515596 2811 536404
105300 2796 516143 2811 536857
105400 2798 516789 2813 537211
105500 2800 517298 2814 537702
105600 2804 517804 2817 538196
105700 2807 518376 2817 538624
105800 2809 518921 2818 539079
105900 2811 519401 2820 539599
106000 2813 519910 2821 540090
106100 2814 520448 2824 540552
106200 2815 520997 2826 541003
106300 2819 521454 2829 541546
106400 2819 521977 2830 542023
106500 2821 522439 2832 542561
106600 2822 522898 2835 543102
106700 2825 523293 2836 543707
106800 2825 523730 2836 544270
106900 2826 524186 2838 544814
107000 2829 524637 2839 545363
107100 2834 525006 2843 545994
107200 2835 525647 2846 546353
107300 2836 525991 2848 547009
107400 2837 526562 2850 547438
107500 2841 526999 2853 548001
107600 2843 527401 2854 548599
107700 2845 527808 2856 549192
107800 2846 528258 2863 549742
107900 2847 528670 2865 550330
108000 2849 529177 2865 550823
108100 2853 529804 2866 551196
108200 2857 530310 2868 551690
108300 2861 530879 2873 552121
108400 2863 531353 2874 552647
108500 2864 531841 2875 553159
108600 2864 532512 2877 553488
108700 2864 533090 2879 553910
108800 2866 533503 2882 554497
108900 2868 533958 2887 555042
109000 2871 534396 2892 555604
109100 2873 534870 2892 556130
109200 2875 535520 2897 556480
109300 2876 535927 2899 557073
109400 2879 536424 2901 557576
109500 2886 537016 2906 557984
109600 2888 537680 2907 558320
109700 2888 538302 2908 558698
109800 2892 538867 2911 559133
109900 2892 539543 2913 559457
110000 2893 539928 2915 560072
110100 2896 540499 2916 560501
110200 2898 540925 2918 561075
110300 2901 541456 2920 561544
110400 2901 542112 2920 561888
110500 2903 542772 2923 562228
110600 2910 543319 2925 562681
110700 2911 543844 2925 563156
110800 2912 544322 2928 563678
110900 2915 544793 2930 564207
111000 2916 545421 2930 564579
111100 2916 545966 2931 565034
111200 2919 546466 2935 565534
111300 2923 546953 2941 566047
111400 2926 547567 2943 566433
111500 2930 548303 2947 566697
111600 2935 548670 2949 567330
111700 2937 549121 2951 567879
111800 2939 549611 2952 568389
111900 2941 550201 2954 568799
112000 2942 550801 2955 569199
112100 2944 551257 2955 569743
112200 2946 551806 2955 570194
112300 2947 552269 2956 570731
112400 2949 552911 2956 571089
112500 2949 553594 2959 571406
112600 2949 554223 2959 571777
112700 2952 554649 2960 572351
112800 2952 555218 2962 572782
112900 2954 555719 2966 573281
113000 2955 556217 2966 573783
113100 2955 556712 2966 574288
113200 2956 557213 2967 574787
113300 2959 557643 2969 575357
113400 2960 558125 2974 575875
113500 2964 558451 2974 576549
113600 2967 559106 2974 576894
113700 2970 559657 2975 577343
113800 2971 560110 2976 577890
113900 2972 560559 2979 578441
114000 2976 561120 2982 578880
114100 2977 561458 2983 579542
114200 2977 561966 2984 580034
114300 2978 562379 2988 580621
114400 2979 562917 2990 581083
114500 2979 563339 2993 581661
114600 2980 563847 2994 582153
114700 2981 564238 2996 582762
114800 2981 564802 2997 583198
114900 2986 565348 3000 583652
115000 2991 565984 3004 584016
115100 2993 566626 3007 584374
115200 2994 567212 3008 584788
115300 2994 567596 3012 585404
115400 3000 568064 3016 585936
115500 3002 568544 3017 586456
115600 3007 569081 3024 586919
115700 3007 569573 3024 587427
115800 3009 570131 3024 587869
115900 3012 570517 3027 588483
116000 3014 571010 3029 588990
116100 3014 571484 3030 589516
116200 3014 572077 3031 589923
116300 3018 572591 3033 590409
116400 3020 573209 3033 590791
116500 3022 573618 3033 591382
116600 3023 574135 3034 591865
116700 3025 574619 3040 592381
116800 3027 575234 3043 592766
116900 3029 575760 3045 593240
117000 3031 576326 3046 593674
117100 3032 576772 3046 594228
117200 3035 577193 3046 594807
117300 3036 577597 3048 595403
117400 3041 578001 3055 595999
117500 3043 578488 3058 596512
117600 3047 579013 3060 596987
117700 3055 579496 3061 597504
117800 3058 580015 3062 597985
117900 3060 580538 3067 598462
118000 3063 581148 3072 598852
118100 3066 581484 3074 599516
118200 3069 581920 3074 600080
118300 3075 582414 3077 600586
118400 3077 583035 3077 600965
118500 3081 583623 3078 601377
118600 3085 584163 3080 601837
118700 3090 584468 3085 602532
118800 3091 584895 3086 603105
118900 3095 585311 3089 603689
119000 3096 585784 3094 604216
119100 3096 586259 3094 604741
119200 3097 586751 3094 605249
119300 3098 587311 3094 605689
119400 3104 587887 3097 606113
119500 3106 588442 3101 606558
119600 3107 588952 3105 607048
119700 3107 589340 3107 607660
119800 3110 589644 3108 608356
119900 3112 590073 3111 608927
120000 3114 590592 3113 609408
120100 3117 591117 3113 609883
120200 3121 591602 3115 610398
120300 3123 592161 3117 610839
120400 3123 592837 3118 611163
120500 3123 593401 3118 611599
120600 3125 593915 3118 612085
120700 3126 594411 3118 612589
120800 3133 594946 3121 613054
120900 3136 595542 3124 613458
121000 3140 596052 3125 613948
121100 3143 596679 3126 614321
121200 3145 597136 3129 614864
121300 3151 597547 3132 615453
121400 3152 598175 3133 615825
121500 3156 598790 3135 616210
121600 3158 599385 3135 616615
121700 3161 599959 3139 617041
121800 3161 600475 3139 617525
121900 3162 600983 3140 618017
122000 3165 601492 3146 618508
122100 3167 601999 3150 619001
122200 3173 602483 3152 619517
122300 3174 602897 3153 620103
122400 3174 603373 3154 620627
122500 3174 603847 3158 621153
122600 3178 604390 3158 621610
122700 3180 604866 3163 622134
122800 3183 605401 3163 622599
122900 3188 606050 3165 622950
123000 3191 606608 3170 623392
123100 3195 607212 3174 623788
123200 3196 607748 3180 624252
123300 3200 608100 3182 624900
123400 3200 608457 3186 625543
123500 3204 608880 3188 626120
123600 3211 609280 3189 626720
123700 3217 609840 3192 627160
123800 3220 610486 3194 627514
123900 3223 610871 3197 628129
124000 3227 611395 3199 628605
124100 3231 611879 3203 629121
124200 3233 612461 3207 629539
124300 3235 613036 3210 629964
124400 3237 613574 3214 630426
124500 3239 614237 3216 630763
124600 3244 614784 3221 631216
124700 3247 615336 3224 631664
124800 3249 615910 3225 632090
124900 3251 616450 3228 632550
125000 3252 616906 3230 633094
125100 3255 617462 3232 633538
125200 3256 617828 3235 634172
125300 3259 618392 3238 634608
125400 3263 618799 3245 635201
125500 3271 619090 3245 635910
125600 3271 619540 3246 636460
125700 3274 619975 3247 637025
125800 3276 620563 3249 637437
125900 3279 620906 3253 638094
126000 3281 621420 3254 638580
126100 3282 621998 3255 639002
126200 3284 622537 3256 639463
126300 3288 622991 3258 640009
126400 3289 623530 3261 640470
126500 3293 624019 3263 640981
126600 3296 624436 3266 641564
126700 3297 624883 3268 642117
126800 3299 625394 3268 642606
126900 3301 625975 3271 643025
127000 3303 626524 3279 643476
127100 3305 626993 3281 644007
127200 3306 627524 3282 644476
127300 3309 627962 3284 645038
127400 3310 628458 3286 645542
127500 3312 628884 3287 646116
127600 3313 629270 3289 646730
127700 3317 629753 3293 647247
127800 3317 630405 3302 647595
127900 3320 630877 3306 648123
128000 3322 631350 3306 648650
128100 3323 631916 3308 649084
128200 3325 632579 3310 649421
128300 3328 633272 3314 649728
128400 3333 633628 3319 650372
128500 3336 634053 3322 650947
128600 3337 634631 3324 651369
128700 3337 635226 3327 651774
128800 3338 635708 3327 652292
128900 3340 636246 3327 652754
129000 3342 636745 3329 653255
129100 3345 637178 3332 653822
129200 3346 637644 3335 654356
129300 3347 638144 3335 654856
129400 3349 638756 3335 655244
129500 3352 639278 3338 655722
129600 3355 639714 3338 656286
129700 3357 640152 3342 656848
129800 3358 640601 3342 657399
129900 3359 641072 3343 657928
130000 3361 641624 3345 658376
130100 3363 642196 3347 658804
130200 3366 642813 3349 659187
130300 3369 643211 3351 659789
130400 3369 643625 3354 660375
130500 3372 644207 3355 660793
130600 3373 644726 3356 661274
130700 3375 645269 3360 661731
130800 3376 645793 3362 662207
130900 3381 646194 3365 662806
131000 3386 646753 3365 663247
131100 3388 647362 3368 663638
131200 3395 647877 3374 664123
131300 3397 648364 3377 664636
131400 3403 648883 3381 665117
131500 3403 649468 3382 665532
131600 3405 650028 3383 665972
131700 3406 650591 3384 666409
131800 3408 651271 3388 666729
131900 3409 651943 3390 667057
132000 3414 652453 3394 667547
132100 3416 652747 3395 668253
132200 3421 653223 3397 668777
132300 3421 653835 3399 669165
132400 3423 654256 3399 669744
132500 3423 654570 3399 670430
132600 3423 655034 3399 670966
132700 3424 655413 3400 671587
132800 3426 655960 3400 672040
132900 3426 656530 3402 672470
133000 3428 657113 3406 672887
133100 3431 657641 3408 673359
133200 3432 658136 3410 673864
133300 3433 658686 3411 674314
133400 3436 659104 3415 674896
133500 3440 659645 3418 675355
133600 3440 660187 3419 675813
133700 3441 660758 3423 676242
133800 3441 661116 3424 676884
133900 3442 661636 3426 677364
134000 3446 662163 3429 677837
134100 3448 662650 3433 678350
134200 3448 663069 3434 678931
134300 3449 663460 3438 679540
134400 3451 663854 3440 680146
134500 3455 664406 3441 680594
134600 3456 664868 3443 681132
134700 3461 665371 3448 681629
134800 3467 665855 3450 682145
134900 3469 666350 3458 682650
135000 3469 666875 3459 683125
135100 3472 667477 3460 683523
135200 3473 668014 3460 683986
135300 3474 668588 3460 684412
135400 3477 669008 3462 684992
135500 3480 669590 3468 685410
135600 3484 670055 3474 685945
135700 3488 670698 3475 686302
135800 3492 671298 3478 686702
135900 3495 671716 3481 687284
136000 3496 672222 3484 687778
136100 3498 672577 3488 688423
136200 3504 673146 3488 688854
136300 3507 673657 3488 689343
136400 3510 674128 3490 689872
136500 3512 674701 3492 690299
136600 3512 675248 3492 690752
136700 3514 675748 3493 691252
136800 3514 676179 3493 691821
136900 3515 676659 3497 692341
137000 3518 677171 3498 692829
137100 3519 677733 3500 693267
137200 3520 678278 3503 693722
137300 3523 678672 3505 694328
137400 3525 679102 3507 694898
137500 3525 679595 3510 695405
137600 3528 680155 3513 695845
137700 3528 680656 3513 696344
137800 3529 681016 3514 696984
137900 3532 681545 3514 697455
138000 3535 682094 3516 697906
138100 3539 682610 3520 698390
138200 3544 683022 3522 698978
138300 3545 683474 3522 699526
138400 3545 684039 3524 699961
138500 3550 684571 3525 700429
138600 3550 684955 3528 701045
138700 3555 685582 3529 701418
138800 3556 686139 3532 701861
138900 3560 686611 3536 702389
139000 3562 687071 3541 702929
139100 3563 687513 3544 703487
139200 3564 687946 3544 704054
139300 3566 688380 3544 704620
139400 3566 688923 3545 705077
139500 3566 689440 3549 705560
139600 3569 689790 3550 706210
139700 3572 690338 3552 706662
139800 3576 690952 3556 707048
139900 3576 691416 3557 707584
140000 3576 691986 3558 708014
140100 3577 692519 3559 708481
140200 3580 693068 3561 708932
140300 3580 693531 3561 709469
140400 3580 694008 3562 709992
140500 3580 694589 3565 710411
140600 3581 695145 3565 710855
140700 3584 695727 3565 711273
140800 3588 696238 3567 711762
140900 3588 696690 3568 712310
141000 3590 697004 3571 712996
141100 3594 697419 3572 713581
141200 3599 697966 3577 714034
141300 3601 698408 3581 714592
141400 3604 698799 3581 715201
141500 3606 699252 3581 715748
141600 3608 699820 3582 716180
141700 3609 700334 3583 716666
141800 3613 700806 3583 717194
141900 3614 701332 3584 717668
142000 3615 701822 3587 718178
142100 3615 702399 3587 718601
142200 3619 702865 3595 719135
142300 3620 703409 3598 719591
142400 3622 703840 3598 720160
142500 3625 704314 3599 720686
142600 3627 704871 3600 721129
142700 3629 705372 3601 721628
142800 3630 705658 3603 722342
142900 3630 706216 3606 722784
143000 3631 706750 3607 723250
143100 3632 707236 3609 723764
143200 3635 707657 3609 724343
143300 3638 708188 3610 724812
143400 3638 708821 3611 725179
143500 3641 709283 3613 725717
143600 3642 709738 3615 726262
143700 3644 710336 3616 726664
143800 3645 710842 3618 727158
143900 3648 711343 3621 727657
144000 3649 711877 3622 728123
144100 3653 712366 3623 728634
144200 3654 712855 3623 729145
144300 3654 713307 3624 729693
144400 3654 713703 3624 730297
144500 3656 714134 3625 730866
144600 3656 714676 3626 731324
144700 3659 715291 3628 731709
144800 3661 715926 3628 732074
144900 3662 716471 3628 732529
145000 3666 716977 3633 733023
145100 3668 717330 3635 733670
145200 3670 717762 3641 734238
145300 3675 718322 3644 734678
145400 3676 718846 3644 735154
145500 3677 719290 3646 735710
145600 3677 719836 3647 736164
145700 3681 720489 3649 736511
145800 3682 721010 3651 736990
145900 3683 721626 3651 737374
146000 3686 722061 3655 737939
146100 3688 722561 3657 738439
146200 3689 722977 3657 739023
146300 3694 723410 3660 739590
146400 3697 723972 3661 740028
146500 3697 724378 3662 740622
146600 3697 724897 3663 741103
146700 3697 725285 3663 741715
146800 3699 725732 3668 742268
146900 3700 726255 3668 742745
147000 3703 726796 3670 743204
147100 3709 727164 3672 743836
147200 3709 727558 3675 744442
147300 3714 727944 3678 745056
147400 3717 728393 3681 745607
147500 3719 728835 3681 746165
147600 3720 729283 3682 746717
147700 3720 729816 3682 747184
147800 3724 730306 3684 747694
147900 3728 731013 3688 747987
148000 3732 731659 3690 748341
148100 3737 732347 3692 748653
148200 3742 732935 3695 749065
148300 3750 733416 3699 749584
148400 3755 733897 3710 750103
148500 3756 734321 3715 750679
148600 3756 734854 3715 751146
148700 3758 735495 3719 751505
148800 3758 735965 3722 752035
148900 3762 736534 3728 752466
149000 3764 737042 3728 752958
149100 3765 737561 3730 753439
149200 3766 738043 3732 753957
149300 3770 738465 3737 754535
149400 3774 738901 3742 755099
149500 3774 739552 3746 755448
149600 3775 739938 3747 756062
149700 3778 740303 3749 756697
149800 3781 740617 3751 757383
149900 3785 741104 3754 757896
150000 3787 741616 3754 758384
150100 3790 742198 3760 758802
150200 3793 742742 3762 759258
150300 3796 743322 3767 759678
150400 3801 743938 3769 760062
150500 3801 744438 3769 760562
150600 3801 744899 3769 761101
150700 3802 745449 3771 761551
150800 3806 745969 3773 762031
150900 3808 746464 3778 762536
151000 3809 746921 3780 763079
151100 3811 747366 3780 763634
151200 3813 747841 3780 764159
151300 3815 748309 3781 764691
151400 3817 748644 3784 765356
151500 3821 749049 3788 765951
151600 3823 749535 3788 766465
151700 3826 749997 3790 767003
151800 3829 750701 3793 767299
151900 3831 751263 3796 767737
152000 3833 751857 3797 768143
152100 3837 752412 3801 768588
152200 3843 752909 3810 769091
152300 3844 753329 3815 769671
152400 3849 753756 3819 770244
152500 3849 754271 3820 770729
152600 3849 754905 3820 771095
152700 3854 755497 3822 771503
152800 3858 756157 3823 771843
152900 3861 756662 3826 772338
153000 3862 757155 3830 772845
153100 3864 757612 3835 773388
153200 3867 758257 3838 773743
153300 3868 758694 3841 774306
153400 3869 759287 3841 774713
153500 3874 759852 3844 775148
153600 3879 760309 3845 775691
153700 3879 760778 3849 776222
153800 3882 761264 3850 776736
153900 3884 761901 3851 777099
154000 3884 762412 3853 777588
154100 3886 762925 3854 778075
154200 3888 763486 3855 778514
154300 3891 764075 3857 778925
154400 3891 764433 3860 779567
154500 3894 764915 3862 780085
154600 3899 765375 3868 780625
154700 3905 765773 3873 781227
154800 3908 766334 3874 781666
154900 3908 766841 3875 782159
155000 3909 767346 3876 782654
155100 3910 767948 3879 783052
155200 3913 768460 3880 783540
155300 3915 768943 3887 784057
155400 3916 769523 3887 784477
155500 3918 770098 3889 784902
155600 3920 770516 3890 785484
155700 3923 771099 3893 785901
155800 3925 771626 3896 786374
155900 3926 772078 3896 786922
156000 3926 772478 3897 787522
156100 3929 772904 3897 788096
156200 3929 773473 3899 788527
156300 3933 774051 3903 788949
156400 3933 774338 3904 789662
156500 3937 774833 3904 790167
156600 3939 775512 3907 790488
156700 3941 776014 3907 790986
156800 3943 776520 3908 791480
156900 3951 777042 3910 791958
157000 3957 777589 3915 792411
157100 3958 778031 3918 792969
157200 3958 778648 3919 793352
157300 3959 779093 3922 793907
157400 3960 779660 3925 794340
157500 3963 780268 3928 794732
157600 3964 780920 3930 795080
157700 3968 781266 3932 795734
157800 3970 781792 3932 796208
157900 3970 782369 3934 796631
158000 3973 782918 3939 797082
158100 3976 783519 3942 797481
158200 3980 784096 3947 797904
158300 3981 784726 3949 798274
158400 3989 785413 3950 798587
158500 3990 786029 3952 798971
158600 3991 786541 3955 799459
158700 3996 787103 3959 799897
158800 3996 787655 3961 800345
158900 3996 788168 3962 800832
159000 4000 788667 3963 801333
159100 4003 789078 3964 801922
159200 4003 789591 3967 802409
159300 4006 790038 3967 802962
159400 4008 790671 3967 803329
159500 4012 791222 3969 803778
159600 4012 791872 3970 804128
159700 4017 792452 3974 804548
159800 4019 793022 3978 804978
159900 4021 793497 3979 805503
160000 4021 793980 3981 806020
160100 4024 794446 3986 806554
160200 4024 795058 3988 806942
160300 4025 795629 3990 807371
160400 4025 795982 3991 808018
160500 4030 796431 3997 808569
160600 4033 796803 3998 809197
160700 4033 797315 3999 809685
160800 4036 797787 4002 810213
160900 4037 798253 4007 810747
161000 4037 798727 4009 811273
161100 4037 799280 4012 811720
161200 4042 799828 4015 812172
161300 4043 800380 4017 812620
161400 4044 801011 4019 812989
161500 4045 801475 4019 813525
161600 4046 801914 4020 814086
161700 4047 802254 4024 814746
161800 4048 802595 4025 815405
161900 4048 802962 4026 816038
162000 4051 803452 4030 816548
162100 4053 803930 4032 817070
162200 4057 804498 4034 817502
162300 4057 804948 4037 818052
162400 4062 805497 4040 818503
162500 4062 805933 4041 819067
162600 4063 806306 4042 819694
162700 4067 806973 4043 820027
162800 4068 807455 4045 820545
162900 4072 807885 4049 821115
163000 4073 808257 4049 821743
163100 4074 808766 4051 822234
163200 4075 809287 4051 822713
163300 4076 809766 4052 823234
163400 4077 810262 4053 823738
163500 4079 810678 4054 824322
163600 4081 811173 4055 824827
163700 4083 811769 4058 825231
163800 4084 812351 4061 825649
163900 4086 812732 4063 826268
164000 4088 813353 4063 826647
164100 4088 813788 4063 827212
164200 4091 814264 4065 827736
164300 4092 814809 4068 828191
164400 4096 815290 4070 828710
164500 4098 815666 4073 829334
164600 4101 816285 4074 829715
164700 4104 816629 4078 830371
164800 4108 816996 4085 831004
164900 4108 817602 4088 831398
165000 4109 818132 4089 831868
165100 4111 818519 4093 832481
165200 4114 819092 4093 832908
165300 4116 819616 4097 833384
165400 4118 820204 4100 833796
165500 4122 820811 4101 834189
165600 4124 821423 4106 834577
165700 4128 822072 4108 834928
165800 4132 822732 4112 835268
165900 4136 823101 4115 835899
166000 4138 823493 4115 836507
166100 4140 824099 4117 836901
166200 4141 824718 4119 837282
166300 4141 825176 4122 837824
166400 4142 825605 4123 838395
166500 4145 825958 4124 839042
166600 4145 826580 4127 839420
166700 4145 827202 4127 839798
166800 4147 827726 4129 840274
166900 4149 828391 4133 840609
167000 4150 828981 4133 841019
167100 4150 829483 4136 841517
167200 4150 829942 4140 842058
167300 4152 830391 4145 842609
167400 4154 830929 4146 843071
167500 4156 831359 4148 843641
167600 4158 831913 4149 844087
167700 4158 832427 4151 844573
167800 4165 832762 4152 845238
167900 4166 833432 4157 845568
168000 4168 833957 4160 846043
168100 4173 834378 4163 846622
168200 4173 834942 4163 847058
168300 4175 835251 4167 847749
168400 4178 835599 4170 848401
168500 4179 835951 4172 849049
168600 4180 836398 4175 849602
168700 4182 836818 4176 850182
168800 4184 837339 4179 850661
168900 4187 837841 4183 851159
169000 4193 838392 4187 851608
169100 4194 838925 4188 852075
169200 4196 839470 4191 852530
169300 4198 839938 4194 853062
169400 4199 840486 4196 853514
169500 4199 840980 4199 854020
169600 4200 841447 4199 854553
169700 4202 841900 4200 855100
169800 4204 842359 4203 855641
169900 4206 842843 4205 856157
170000 4208 843299 4209 856701
170100 4209 843680 4211 857320
170200 4214 843995 4215 858005
170300 4216 844468 4216 858532
170400 4218 844953 4216 859047
170500 4220 845449 4217 859551
170600 4221 845965 4219 860035
170700 4223 846490 4219 860510
170800 4226 847145 4221 860855
170900 4227 847590 4224 861410
171000 4229 848015 4227 861985
171100 4231 848558 4228 862442
171200 4237 849000 4232 863000
171300 4243 849467 4235 863533
171400 4246 849919 4240 864081
171500 4248 850427 4244 864573
171600 4254 850854 4246 865146
171700 4255 851412 4247 865588
171800 4255 851876 4250 866124
171900 4257 852421 4252 866579
172000 4258 852966 4252 867034
172100 4262 853505 4256 867495
172200 4264 853994 4256 868006
172300 4266 854427 4257 868573
172400 4267 854908 4258 869092
172500 4268 855350 4259 869650
172600 4270 855908 4261 870092
172700 4270 856346 4265 870654
172800 4270 856817 4267 871183
172900 4272 857273 4268 871727
173000 4274 857884 4270 872116
173100 4278 858458 4271 872542
173200 4278 858979 4271 873021
173300 4279 859404 4272 873596
173400 4280 859810 4274 874190
173500 4282 860394 4275 874606
173600 4284 860872 4275 875128
173700 4285 861315 4276 875685
173800 4288 861773 4279 876227
173900 4292 862247 4280 876753
174000 4292 862702 4283 877298
174100 4294 863230 4287 877770
174200 4294 863584 4288 878416
174300 4297 864108 4290 878892
174400 4298 864639 4293 879361
174500 4299 865130 4295 879870
174600 4302 865713 4297 880287
174700 4305 866200 4298 880800
174800 4309 866673 4301 881327
174900 4315 867210 4303 881790
175000 4317 867847 4303 882153
175100 4317 868386 4304 882614
175200 4318 868894 4305 883106
175300 4320 869475 4307 883525
175400 4321 870110 4308 883890
175500 4322 870635 4309 884365
175600 4324 871181 4310 884819
175700 4325 871792 4311 885208
175800 4325 872211 4312 885789
175900 4327 872809 4312 886191
176000 4331 873284 4312 886716
176100 4331 873772 4314 887228
176200 4331 874317 4316 887683
176300 4339 874737 4318 888263
176400 4339 875327 4321 888673
176500 4341 875797 4324 889203
176600 4343 876206 4324 889794
176700 4344 876577 4325 890423
176800 4345 877053 4328 890947
176900 4346 877464 4330 891536
177000 4350 877932 4330 892068
177100 4350 878423 4331 892577
177200 4352 878794 4335 893206
177300 4354 879411 4337 893589
177400 4355 879906 4337 894094
177500 4355 880330 4338 894670
177600 4359 880648 4338 895352
177700 4363 881074 4341 895926
177800 4367 881643 4343 896357
177900 4372 882126 4347 896874
178000 4373 882626 4348 897374
178100 4374 883210 4349 897790
178200 4375 883774 4349 898226
178300 4375 884276 4350 898724
178400 4378 884729 4351 899271
178500 4381 885296 4351 899704
178600 4383 885860 4352 900140
178700 4384 886403 4354 900597
178800 4387 886940 4354 901060
178900 4391 887459 4361 901541
179000 4393 887944 4363 902056
179100 4394 888434 4363 902566
179200 4395 889000 4364 903000
179300 4397 889427 4364 903573
179400 4401 889993 4367 904007
179500 4405 890531 4369 904469
179600 4407 891112 4369 904888
179700 4408 891647 4373 905353
179800 4412 892223 4373 905777
179900 4413 892719 4377 906281
180000 4416 893262 4380 906738
180100 4417 893693 4380 907307
180200 4419 894271 4382 907729
180300 4421 894736 4385 908264
180400 4421 895205 4387 908795
180500 4423 895692 4388 909308
180600 4424 896202 4390 909798
180700 4424 896650 4390 910350
180800 4428 897066 4391 910934
180900 4433 897510 4393 911490
181000 4434 897905 4393 912095
181100 4435 898236 4395 912764
181200 4435 898541 4395 913459
181300 4440 899063 4400 913937
181400 4442 899729 4403 914271
181500 4444 900167 4406 914833
181600 4450 900636 4408 915364
181700 4452 900984 4409 916016
181800 4456 901462 4412 916538
181900 4458 901918 4413 917082
182000 4462 902280 4413 917720
182100 4465 902731 4415 918269
182200 4470 903133 4418 918867
182300 4472 903557 4419 919443
182400 4477 904024 4420 919976
182500 4479 904416 4425 920584
182600 4481 904815 4431 921185
182700 4485 905252 4434 921748
182800 4487 905702 4438 922298
182900 4490 906123 4440 922877
183000 4491 906504 4442 923496
183100 4493 906901 4443 924099
183200 4494 907440 4447 924560
183300 4497 908041 4449 924959
183400 4501 908579 4449 925421
183500 4504 909152 4449 925848
183600 4506 909652 4449 926348
183700 4508 910127 4450 926873
183800 4510 910589 4451 927411
183900 4515 911117 4452 927883
184000 4515 911484 4454 928516
184100 4517 911888 4456 929112
184200 4517 912343 4457 929657
184300 4519 912888 4457 930112
184400 4521 913364 4458 930636
184500 4524 913778 4462 931222
184600 4526 914307 4466 931693
184700 4530 914638 4470 932362
184800 4533 914950 4476 933050
184900 4535 915287 4476 933713
185000 4537 915813 4480 934187
185100 4539 916225 4481 934775
185200 4543 916723 4481 935277
185300 4547 917224 4484 935776
185400 4550 917753 4484 936247
185500 4550 918169 4486 936831
185600 4551 918570 4488 937430
185700 4552 919254 4490 937746
185800 4553 919750 4490 938250
185900 4556 920209 4491 938791
186000 4559 920767 4495 939233
186100 4559 921264 4496 939736
186200 4559 921787 4496 940213
186300 4560 922207 4497 940793
186400 4560 922656 4499 941344
186500 4564 923172 4501 941828
186600 4565 923708 4504 942292
186700 4565 924268 4505 942732
186800 4567 925008 4507 942992
186900 4568 925520 4508 943480
187000 4570 926050 4510 943950
187100 4571 926578 4512 944422
187200 4573 927087 4514 944913
187300 4574 927708 4516 945292
187400 4576 928238 4519 945762
187500 4579 928726 4520 946274
187600 4580 929152 4520 946848
187700 4583 929742 4521 947258
187800 4589 930306 4523 947694
187900 4594 930815 4528 948185
188000 4595 931272 4531 948728
188100 4596 931702 4532 949298
